学科代码,学科名称,学科门类,学校代码,学校名称,评估等级,省份,城市
1007,药学,医学,10295,江南大学,C+,江苏省,无锡市
1007,药学,医学,10299,江苏大学,C+,江苏省,镇江市
1007,药学,医学,10313,徐州医科大学,C+,江苏省,徐州市
1007,药学,医学,10344,浙江中医药大学,C+,浙江省,杭州市
1007,药学,医学,10541,湖南中医药大学,C+,湖南省,长沙市
1007,药学,医学,10598,广西医科大学,C+,广西壮族自治区,南宁市
1007,药学,医学,10660,贵州医科大学,C+,贵州省,贵阳市
1007,药学,医学,10730,兰州大学,C+,甘肃省,兰州市
1007,药学,医学,10057,天津科技大学,C,天津市,天津市
1007,药学,医学,10114,山西医科大学,C,山西省,太原市
1007,药学,医学,10403,南昌大学,C,江西省,南昌市
1007,药学,医学,10441,山东中医药大学,C,山东省,济南市
1007,药学,医学,10560,汕头大学,C,广东省,汕头市
1007,药学,医学,10570,广州医科大学,C,广东省,广州市
1007,药学,医学,10633,成都中医药大学,C,四川省,成都市
1007,药学,医学,10661,遵义医学院,C,贵州省,遵义市
1007,药学,医学,10678,昆明医科大学,C,云南省,昆明市
1007,药学,医学,11066,烟台大学,C,山东省,烟台市
1007,药学,医学,10010,北京化工大学,C-,北京市,北京市
1007,药学,医学,10247,同济大学,C-,上海市,上海市
1007,药学,医学,10369,安徽中医药大学,C-,安徽省,合肥市
1007,药学,医学,10427,济南大学,C-,山东省,济南市
1007,药学,医学,10472,新乡医学院,C-,河南省,新乡市
1007,药学,医学,10507,湖北中医药大学,C-,湖北省,武汉市
1007,药学,医学,10572,广州中医药大学,C-,广东省,广州市
1007,药学,医学,10613,西南交通大学,C-,四川省,成都市
1007,药学,医学,11065,青岛大学,C-,山东省,青岛市
1007,药学,医学,11079,成都学院,C-,四川省,成都市
1008,中药学,医学,10228,黑龙江中医药大学,A+,黑龙江省,哈尔滨市
1008,中药学,医学,10268,上海中医药大学,A+,上海市,上海市
1008,中药学,医学,10063,天津中医药大学,A-,天津市,天津市
1008,中药学,医学,10315,南京中医药大学,A-,江苏省,南京市
1008,中药学,医学,10026,北京中医药大学,B+,北京市,北京市
1008,中药学,医学,10316,中国药科大学,B+,江苏省,南京市
1008,中药学,医学,10412,江西中医药大学,B+,江西省,南昌市
1008,中药学,医学,10633,成都中医药大学,B+,四川省,成都市
1008,中药学,医学,10163,沈阳药科大学,B,辽宁省,沈阳市
1008,中药学,医学,10344,浙江中医药大学,B,浙江省,杭州市
1008,中药学,医学,10559,暨南大学,B,广东省,广州市
1008,中药学,医学,10572,广州中医药大学,B,广东省,广州市
1008,中药学,医学,10023,北京协和医学院,B-,北京市,北京市
1008,中药学,医学,10162,辽宁中医药大学,B-,辽宁省,沈阳市
1008,中药学,医学,10199,长春中医药大学,B-,吉林省,长春市
1008,中药学,医学,10369,安徽中医药大学,B-,安徽省,合肥市
1008,中药学,医学,10507,湖北中医药大学,B-,湖北省,武汉市
1008,中药学,医学,10441,山东中医药大学,C+,山东省,济南市
1008,中药学,医学,10471,河南中医药大学,C+,河南省,郑州市
1008,中药学,医学,91020,海军军医大学,C+,,
1008,中药学,医学,91030,空军军医大学,C+,,
1008,中药学,医学,10343,温州医科大学,C,浙江省,温州市
1008,中药学,医学,10662,贵阳中医学院,C,贵州省,贵阳市
1008,中药学,医学,10716,陕西中医药大学,C,陕西省,咸阳市
1008,中药学,医学,10735,甘肃中医药大学,C,甘肃省,兰州市
1008,中药学,医学,10025,首都医科大学,C-,北京市,北京市
1008,中药学,医学,10393,福建中医药大学,C-,福建省,福州市
1008,中药学,医学,10541,湖南中医药大学,C-,湖南省,长沙市
1008,中药学,医学,10600,广西中医药大学,C-,广西壮族自治区,南宁市
1008,中药学,医学,12121,南方医科大学,C-,广东省,广州市
1011,护理学,医学,10533,中南大学,A+,湖南省,长沙市
1011,护理学,医学,91020,海军军医大学,A+,,
1011,护理学,医学,10023,北京协和医学院,A-,北京市,北京市
1011,护理学,医学,10025,首都医科大学,A-,北京市,北京市
1011,护理学,医学,10610,四川大学,A-,四川省,成都市
1011,护理学,医学,10001,北京大学,B+,北京市,北京市
1011,护理学,医学,10248,上海交通大学,B+,上海市,上海市
1011,护理学,医学,10312,南京医科大学,B+,江苏省,南京市
1011,护理学,医学,10315,南京中医药大学,B+,江苏省,南京市
1011,护理学,医学,10335,浙江大学,B+,浙江省,杭州市
1011,护理学,医学,10422,山东大学,B+,山东省,济南市
1011,护理学,医学,10062,天津医科大学,B,天津市,天津市
1011,护理学,医学,10226,哈尔滨医科大学,B,黑龙江省,哈尔滨市
1011,护理学,医学,10246,复旦大学,B,上海市,上海市
1011,护理学,医学,10487,华中科技大学,B,湖北省,武汉市
1011,护理学,医学,10558,中山大学,B,广东省,广州市
1011,护理学,医学,12121,南方医科大学,B,广东省,广州市
1011,护理学,医学,10159,中国医科大学,B-,辽宁省,沈阳市
1011,护理学,医学,10183,吉林大学,B-,吉林省,长春市
1011,护理学,医学,10486,武汉大学,B-,湖北省,武汉市
1011,护理学,医学,10631,重庆医科大学,B-,重庆市,重庆市
1011,护理学,医学,10698,西安交通大学,B-,陕西省,西安市
1011,护理学,医学,91030,空军军医大学,B-,,
1011,护理学,医学,10063,天津中医药大学,C+,天津市,天津市
1011,护理学,医学,10114,山西医科大学,C+,山西省,太原市
1011,护理学,医学,10285,苏州大学,C+,江苏省,苏州市
1011,护理学,医学,10344,浙江中医药大学,C+,浙江省,杭州市
1011,护理学,医学,10366,安徽医科大学,C+,安徽省,合肥市
1011,护理学,医学,10459,郑州大学,C+,河南省,郑州市
1011,护理学,医学,10598,广西医科大学,C+,广西壮族自治区,南宁市
1011,护理学,医学,10081,华北理工大学,C,河北省,唐山市
1011,护理学,医学,10161,大连医科大学,C,辽宁省,大连市
1011,护理学,医学,10343,温州医科大学,C,浙江省,温州市
1011,护理学,医学,10570,广州医科大学,C,广东省,广州市
1011,护理学,医学,11065,青岛大学,C,山东省,青岛市
1011,护理学,医学,10184,延边大学,C-,吉林省,延边朝鲜族自治州
1011,护理学,医学,10346,杭州师范大学,C-,浙江省,杭州市
1011,护理学,医学,10393,福建中医药大学,C-,福建省,福州市
1011,护理学,医学,10403,南昌大学,C-,江西省,南昌市
1011,护理学,医学,10633,成都中医药大学,C-,四川省,成都市
1011,护理学,医学,10760,新疆医科大学,C-,新疆维吾尔自治区,乌鲁木齐市
1001,基础医学,医学,10001,北京大学,A+,北京市,北京市
1001,基础医学,医学,10023,北京协和医学院,A+,北京市,北京市
1001,基础医学,医学,10246,复旦大学,A,上海市,上海市
1001,基础医学,医学,10248,上海交通大学,A-,上海市,上海市
1001,基础医学,医学,10335,浙江大学,A-,浙江省,杭州市
1001,基础医学,医学,10558,中山大学,A-,广东省,广州市
1001,基础医学,医学,91020,海军军医大学,A-,,
1001,基础医学,医学,10062,天津医科大学,B+,天津市,天津市
1001,基础医学,医学,10285,苏州大学,B+,江苏省,苏州市
1001,基础医学,医学,10312,南京医科大学,B+,江苏省,南京市
1001,基础医学,医学,10422,山东大学,B+,山东省,济南市
1001,基础医学,医学,10487,华中科技大学,B+,湖北省,武汉市
1001,基础医学,医学,10533,中南大学,B+,湖南省,长沙市
1001,基础医学,医学,10610,四川大学,B+,四川省,成都市
1001,基础医学,医学,12121,南方医科大学,B+,广东省,广州市
1001,基础医学,医学,10025,首都医科大学,B,北京市,北京市
1001,基础医学,医学,10159,中国医科大学,B,辽宁省,沈阳市
1001,基础医学,医学,10161,大连医科大学,B,辽宁省,大连市
1001,基础医学,医学,10183,吉林大学,B,吉林省,长春市
1001,基础医学,医学,10247,同济大学,B,上海市,上海市
1001,基础医学,医学,10486,武汉大学,B,湖北省,武汉市
1001,基础医学,医学,10698,西安交通大学,B,陕西省,西安市
1001,基础医学,医学,91030,空军军医大学,B,,
1001,基础医学,医学,10055,南开大学,B-,天津市,天津市
1001,基础医学,医学,10089,河北医科大学,B-,河北省,石家庄市
1001,基础医学,医学,10226,哈尔滨医科大学,B-,黑龙江省,哈尔滨市
1001,基础医学,医学,10304,南通大学,B-,江苏省,南通市
1001,基础医学,医学,10459,郑州大学,B-,河南省,郑州市
1001,基础医学,医学,10559,暨南大学,B-,广东省,广州市
1001,基础医学,医学,10631,重庆医科大学,B-,重庆市,重庆市
1001,基础医学,医学,10730,兰州大学,B-,甘肃省,兰州市
1001,基础医学,医学,10313,徐州医科大学,C+,江苏省,徐州市
1001,基础医学,医学,10366,安徽医科大学,C+,安徽省,合肥市
1001,基础医学,医学,10384,厦门大学,C+,福建省,厦门市
1001,基础医学,医学,10403,南昌大学,C+,江西省,南昌市
1001,基础医学,医学,10555,南华大学,C+,湖南省,衡阳市
1001,基础医学,医学,10555,南华大学,C+,台湾省,台湾省
1001,基础医学,医学,10598,广西医科大学,C+,广西壮族自治区,南宁市
1001,基础医学,医学,10660,贵州医科大学,C+,贵州省,贵阳市
1001,基础医学,医学,11065,青岛大学,C+,山东省,青岛市
1001,基础医学,医学,10114,山西医科大学,C,山西省,太原市
1001,基础医学,医学,10472,新乡医学院,C,河南省,新乡市
1001,基础医学,医学,10560,汕头大学,C,广东省,汕头市
1001,基础医学,医学,10570,广州医科大学,C,广东省,广州市
1001,基础医学,医学,10678,昆明医科大学,C,云南省,昆明市
1001,基础医学,医学,10752,宁夏医科大学,C,宁夏回族自治区,银川市
1001,基础医学,医学,10759,石河子大学,C,新疆维吾尔自治区,石河子市
1001,基础医学,医学,10081,华北理工大学,C-,河北省,唐山市
1001,基础医学,医学,10160,锦州医科大学,C-,辽宁省,锦州市
1001,基础医学,医学,10299,江苏大学,C-,江苏省,镇江市
1001,基础医学,医学,10343,温州医科大学,C-,浙江省,温州市
1001,基础医学,医学,10367,蚌埠医学院,C-,安徽省,蚌埠市
1001,基础医学,医学,10542,湖南师范大学,C-,湖南省,长沙市
1001,基础医学,医学,10601,桂林医学院,C-,广西壮族自治区,桂林市
1001,基础医学,医学,10760,新疆医科大学,C-,新疆维吾尔自治区,乌鲁木齐市
1201,管理科学与工程,管理学,10003,清华大学,A+,北京市,北京市
1201,管理科学与工程,管理学,10247,同济大学,A+,上海市,上海市
1201,管理科学与工程,管理学,91002,国防科技大学,A+,湖南省,长沙市
1201,管理科学与工程,管理学,10006,北京航空航天大学,A,北京市,北京市
1201,管理科学与工程,管理学,10056,天津大学,A,天津市,天津市
1201,管理科学与工程,管理学,10213,哈尔滨工业大学,A,黑龙江省,哈尔滨市
1201,管理科学与工程,管理学,10248,上海交通大学,A,上海市,上海市
1201,管理科学与工程,管理学,10335,浙江大学,A,浙江省,杭州市
1201,管理科学与工程,管理学,10359,合肥工业大学,A,安徽省,合肥市
1201,管理科学与工程,管理学,10007,北京理工大学,A-,北京市,北京市
1201,管理科学与工程,管理学,10141,大连理工大学,A-,辽宁省,大连市
1201,管理科学与工程,管理学,10286,东南大学,A-,江苏省,南京市
1201,管理科学与工程,管理学,10287,南京航空航天大学,A-,江苏省,南京市
1201,管理科学与工程,管理学,10358,中国科学技术大学,A-,安徽省,合肥市
1201,管理科学与工程,管理学,10533,中南大学,A-,湖南省,长沙市
1201,管理科学与工程,管理学,10561,华南理工大学,A-,广东省,广州市
1201,管理科学与工程,管理学,10610,四川大学,A-,四川省,成都市
1201,管理科学与工程,管理学,10698,西安交通大学,A-,陕西省,西安市
1201,管理科学与工程,管理学,10004,北京交通大学,B+,北京市,北京市
1201,管理科学与工程,管理学,10079,华北电力大学,B+,北京市,北京市
1201,管理科学与工程,管理学,10145,东北大学,B+,辽宁省,沈阳市
1201,管理科学与工程,管理学,10173,东北财经大学,B+,辽宁省,大连市
1201,管理科学与工程,管理学,10217,哈尔滨工程大学,B+,黑龙江省,哈尔滨市
1201,管理科学与工程,管理学,10246,复旦大学,B+,上海市,上海市
1201,管理科学与工程,管理学,10251,华东理工大学,B+,上海市,上海市
1201,管理科学与工程,管理学,10252,上海理工大学,B+,上海市,上海市
1201,管理科学与工程,管理学,10284,南京大学,B+,江苏省,南京市
1201,管理科学与工程,管理学,10290,中国矿业大学,B+,江苏省,徐州市
1201,管理科学与工程,管理学,10294,河海大学,B+,江苏省,南京市
1201,管理科学与工程,管理学,10386,福州大学,B+,福建省,福州市
1201,管理科学与工程,管理学,10486,武汉大学,B+,湖北省,武汉市
1201,管理科学与工程,管理学,10487,华中科技大学,B+,湖北省,武汉市
1201,管理科学与工程,管理学,10611,重庆大学,B+,重庆市,重庆市
1201,管理科学与工程,管理学,10613,西南交通大学,B+,四川省,成都市
1201,管理科学与工程,管理学,10614,电子科技大学,B+,四川省,成都市
1201,管理科学与工程,管理学,10699,西北工业大学,B+,陕西省,西安市
1201,管理科学与工程,管理学,10700,西安理工大学,B+,陕西省,西安市
1201,管理科学与工程,管理学,10008,北京科技大学,B,北京市,北京市
1201,管理科学与工程,管理学,10013,北京邮电大学,B,北京市,北京市
1201,管理科学与工程,管理学,10038,首都经济贸易大学,B,北京市,北京市
1201,管理科学与工程,管理学,10055,南开大学,B,天津市,天津市
1201,管理科学与工程,管理学,10060,天津理工大学,B,天津市,天津市
1201,管理科学与工程,管理学,10214,哈尔滨理工大学,B,黑龙江省,哈尔滨市
1201,管理科学与工程,管理学,10254,上海海事大学,B,上海市,上海市
1201,管理科学与工程,管理学,10255,东华大学,B,上海市,上海市
1201,管理科学与工程,管理学,10272,上海财经大学,B,上海市,上海市
1201,管理科学与工程,管理学,10280,上海大学,B,上海市,上海市
1201,管理科学与工程,管理学,10288,南京理工大学,B,江苏省,南京市
1201,管理科学与工程,管理学,10299,江苏大学,B,江苏省,镇江市
1201,管理科学与工程,管理学,10384,厦门大学,B,福建省,厦门市
1201,管理科学与工程,管理学,10421,江西财经大学,B,江西省,南昌市
1201,管理科学与工程,管理学,10422,山东大学,B,山东省,济南市
1201,管理科学与工程,管理学,10497,武汉理工大学,B,湖北省,武汉市
1201,管理科学与工程,管理学,10532,湖南大学,B,湖南省,长沙市
1201,管理科学与工程,管理学,10558,中山大学,B,广东省,广州市
1201,管理科学与工程,管理学,11414,中国石油大学,B,,
1201,管理科学与工程,管理学,91024,空军工程大学,B,,
1201,管理科学与工程,管理学,10001,北京大学,B-,北京市,北京市
1201,管理科学与工程,管理学,10070,天津财经大学,B-,天津市,天津市
1201,管理科学与工程,管理学,10078,华北水利水电大学,B-,河南省,郑州市
1201,管理科学与工程,管理学,10080,河北工业大学,B-,河北省,天津市
1201,管理科学与工程,管理学,10151,大连海事大学,B-,辽宁省,大连市
1201,管理科学与工程,管理学,10183,吉林大学,B-,吉林省,长春市
1201,管理科学与工程,管理学,10216,燕山大学,B-,河北省,秦皇岛市
1201,管理科学与工程,管理学,10289,江苏科技大学,B-,江苏省,镇江市
1201,管理科学与工程,管理学,10403,南昌大学,B-,江西省,南昌市
1201,管理科学与工程,管理学,10424,山东科技大学,B-,山东省,青岛市
1201,管理科学与工程,管理学,10456,山东财经大学,B-,山东省,济南市
1201,管理科学与工程,管理学,10491,中国地质大学,B-,,
1201,管理科学与工程,管理学,10559,暨南大学,B-,广东省,广州市
1201,管理科学与工程,管理学,10618,重庆交通大学,B-,重庆市,重庆市
1201,管理科学与工程,管理学,10701,西安电子科技大学,B-,陕西省,西安市
1201,管理科学与工程,管理学,10703,西安建筑科技大学,B-,陕西省,西安市
1201,管理科学与工程,管理学,11845,广东工业大学,B-,广东省,广州市
1201,管理科学与工程,管理学,10002,中国人民大学,C+,北京市,北京市
1201,管理科学与工程,管理学,10010,北京化工大学,C+,北京市,北京市
1201,管理科学与工程,管理学,10030,北京外国语大学,C+,北京市,北京市
1201,管理科学与工程,管理学,10034,中央财经大学,C+,北京市,北京市
1201,管理科学与工程,管理学,10037,北京物资学院,C+,北京市,北京市
1201,管理科学与工程,管理学,10075,河北大学,C+,河北省,保定市
1201,管理科学与工程,管理学,10142,沈阳工业大学,C+,辽宁省,沈阳市
1201,管理科学与工程,管理学,10147,辽宁工程技术大学,C+,辽宁省,阜新市
1201,管理科学与工程,管理学,10300,南京信息工程大学,C+,江苏省,南京市
1201,管理科学与工程,管理学,10336,杭州电子科技大学,C+,浙江省,杭州市
1201,管理科学与工程,管理学,10356,中国计量大学,C+,浙江省,杭州市
1201,管理科学与工程,管理学,10414,江西师范大学,C+,江西省,南昌市
1201,管理科学与工程,管理学,10445,山东师范大学,C+,山东省,济南市
1201,管理科学与工程,管理学,10511,华中师范大学,C+,湖北省,武汉市
1201,管理科学与工程,管理学,10590,深圳大学,C+,广东省,深圳市
1201,管理科学与工程,管理学,10616,成都理工大学,C+,四川省,成都市
1201,管理科学与工程,管理学,10651,西南财经大学,C+,四川省,成都市
1201,管理科学与工程,管理学,10674,昆明理工大学,C+,云南省,昆明市
1201,管理科学与工程,管理学,11065,青岛大学,C+,山东省,青岛市
1201,管理科学与工程,管理学,10057,天津科技大学,C,天津市,天津市
1201,管理科学与工程,管理学,10058,天津工业大学,C,天津市,天津市
1201,管理科学与工程,管理学,10108,山西大学,C,山西省,太原市
1201,管理科学与工程,管理学,10291,南京工业大学,C,江苏省,南京市
1201,管理科学与工程,管理学,10293,南京邮电大学,C,江苏省,南京市
1201,管理科学与工程,管理学,10337,浙江工业大学,C,浙江省,杭州市
1201,管理科学与工程,管理学,10338,浙江理工大学,C,浙江省,杭州市
1201,管理科学与工程,管理学,10353,浙江工商大学,C,浙江省,杭州市
1201,管理科学与工程,管理学,10360,安徽工业大学,C,安徽省,马鞍山市
1201,管理科学与工程,管理学,10459,郑州大学,C,河南省,郑州市
1201,管理科学与工程,管理学,10488,武汉科技大学,C,湖北省,武汉市
1201,管理科学与工程,管理学,10495,武汉纺织大学,C,湖北省,武汉市
1201,管理科学与工程,管理学,10520,中南财经政法大学,C,湖北省,武汉市
1201,管理科学与工程,管理学,10615,西南石油大学,C,四川省,成都市
1201,管理科学与工程,管理学,10617,重庆邮电大学,C,重庆市,重庆市
1201,管理科学与工程,管理学,10621,成都信息工程大学,C,四川省,成都市
1201,管理科学与工程,管理学,10689,云南财经大学,C,云南省,昆明市
1201,管理科学与工程,管理学,11075,三峡大学,C,湖北省,宜昌市
1201,管理科学与工程,管理学,11232,北京信息科技大学,C,北京市,北京市
1201,管理科学与工程,管理学,10011,北京工商大学,C-,北京市,北京市
1201,管理科学与工程,管理学,10022,北京林业大学,C-,北京市,北京市
1201,管理科学与工程,管理学,10107,石家庄铁道大学,C-,河北省,石家庄市
1201,管理科学与工程,管理学,10125,山西财经大学,C-,山西省,太原市
1201,管理科学与工程,管理学,10154,辽宁工业大学,C-,辽宁省,锦州市
1201,管理科学与工程,管理学,10191,吉林建筑大学,C-,吉林省,长春市
1201,管理科学与工程,管理学,10225,东北林业大学,C-,黑龙江省,哈尔滨市
1201,管理科学与工程,管理学,10240,哈尔滨商业大学,C-,黑龙江省,哈尔滨市
1201,管理科学与工程,管理学,10327,南京财经大学,C-,江苏省,南京市
1201,管理科学与工程,管理学,10378,安徽财经大学,C-,安徽省,蚌埠市
1201,管理科学与工程,管理学,10385,华侨大学,C-,福建省,泉州市
1201,管理科学与工程,管理学,10427,济南大学,C-,山东省,济南市
1201,管理科学与工程,管理学,10430,山东建筑大学,C-,山东省,济南市
1201,管理科学与工程,管理学,10466,河南农业大学,C-,河南省,郑州市
1201,管理科学与工程,管理学,10536,长沙理工大学,C-,湖南省,长沙市
1201,管理科学与工程,管理学,10592,广东财经大学,C-,广东省,广州市
1201,管理科学与工程,管理学,10622,四川理工学院,C-,四川省,自贡市
1201,管理科学与工程,管理学,10704,西安科技大学,C-,陕西省,西安市
1201,管理科学与工程,管理学,10792,天津城建大学,C-,天津市,天津市
1201,管理科学与工程,管理学,11799,重庆工商大学,C-,重庆市,重庆市
1201,管理科学与工程,管理学,11846,广东外语外贸大学,C-,广东省,广州市
1202,工商管理,管理学,10002,中国人民大学,A+,北京市,北京市
1202,工商管理,管理学,10003,清华大学,A+,北京市,北京市
1202,工商管理,管理学,10248,上海交通大学,A+,上海市,上海市
1202,工商管理,管理学,10558,中山大学,A+,广东省,广州市
1202,工商管理,管理学,10001,北京大学,A,北京市,北京市
1202,工商管理,管理学,10036,对外经济贸易大学,A,北京市,北京市
1202,工商管理,管理学,10055,南开大学,A,天津市,天津市
1202,工商管理,管理学,10246,复旦大学,A,上海市,上海市
1202,工商管理,管理学,10272,上海财经大学,A,上海市,上海市
1202,工商管理,管理学,10284,南京大学,A,江苏省,南京市
1202,工商管理,管理学,10384,厦门大学,A,福建省,厦门市
1202,工商管理,管理学,10698,西安交通大学,A,陕西省,西安市
1202,工商管理,管理学,10004,北京交通大学,A-,北京市,北京市
1202,工商管理,管理学,10034,中央财经大学,A-,北京市,北京市
1202,工商管理,管理学,10141,大连理工大学,A-,辽宁省,大连市
1202,工商管理,管理学,10173,东北财经大学,A-,辽宁省,大连市
1202,工商管理,管理学,10183,吉林大学,A-,吉林省,长春市
1202,工商管理,管理学,10335,浙江大学,A-,浙江省,杭州市
1202,工商管理,管理学,10422,山东大学,A-,山东省,济南市
1202,工商管理,管理学,10486,武汉大学,A-,湖北省,武汉市
1202,工商管理,管理学,10487,华中科技大学,A-,湖北省,武汉市
1202,工商管理,管理学,10532,湖南大学,A-,湖南省,长沙市
1202,工商管理,管理学,10610,四川大学,A-,四川省,成都市
1202,工商管理,管理学,10651,西南财经大学,A-,四川省,成都市
1202,工商管理,管理学,10007,北京理工大学,B+,北京市,北京市
1202,工商管理,管理学,10038,首都经济贸易大学,B+,北京市,北京市
1202,工商管理,管理学,10056,天津大学,B+,天津市,天津市
1202,工商管理,管理学,10070,天津财经大学,B+,天津市,天津市
1202,工商管理,管理学,10079,华北电力大学,B+,北京市,北京市
1202,工商管理,管理学,10125,山西财经大学,B+,山西省,太原市
1202,工商管理,管理学,10140,辽宁大学,B+,辽宁省,沈阳市
1202,工商管理,管理学,10213,哈尔滨工业大学,B+,黑龙江省,哈尔滨市
1202,工商管理,管理学,10247,同济大学,B+,上海市,上海市
1202,工商管理,管理学,10294,河海大学,B+,江苏省,南京市
1202,工商管理,管理学,10337,浙江工业大学,B+,浙江省,杭州市
1202,工商管理,管理学,10353,浙江工商大学,B+,浙江省,杭州市
1202,工商管理,管理学,10358,中国科学技术大学,B+,安徽省,合肥市
1202,工商管理,管理学,10359,合肥工业大学,B+,安徽省,合肥市
1202,工商管理,管理学,10386,福州大学,B+,福建省,福州市
1202,工商管理,管理学,10421,江西财经大学,B+,江西省,南昌市
1202,工商管理,管理学,10456,山东财经大学,B+,山东省,济南市
1202,工商管理,管理学,10520,中南财经政法大学,B+,湖北省,武汉市
1202,工商管理,管理学,10533,中南大学,B+,湖南省,长沙市
1202,工商管理,管理学,10559,暨南大学,B+,广东省,广州市
1202,工商管理,管理学,10561,华南理工大学,B+,广东省,广州市
1202,工商管理,管理学,10611,重庆大学,B+,重庆市,重庆市
1202,工商管理,管理学,10613,西南交通大学,B+,四川省,成都市
1202,工商管理,管理学,10614,电子科技大学,B+,四川省,成都市
1202,工商管理,管理学,10006,北京航空航天大学,B,北京市,北京市
1202,工商管理,管理学,10008,北京科技大学,B,北京市,北京市
1202,工商管理,管理学,10011,北京工商大学,B,北京市,北京市
1202,工商管理,管理学,10027,北京师范大学,B,北京市,北京市
1202,工商管理,管理学,10031,北京第二外国语学院,B,北京市,北京市
1202,工商管理,管理学,10080,河北工业大学,B,河北省,天津市
1202,工商管理,管理学,10145,东北大学,B,辽宁省,沈阳市
1202,工商管理,管理学,10214,哈尔滨理工大学,B,黑龙江省,哈尔滨市
1202,工商管理,管理学,10240,哈尔滨商业大学,B,黑龙江省,哈尔滨市
1202,工商管理,管理学,10255,东华大学,B,上海市,上海市
1202,工商管理,管理学,10269,华东师范大学,B,上海市,上海市
1202,工商管理,管理学,10285,苏州大学,B,江苏省,苏州市
1202,工商管理,管理学,10286,东南大学,B,江苏省,南京市
1202,工商管理,管理学,10287,南京航空航天大学,B,江苏省,南京市
1202,工商管理,管理学,10327,南京财经大学,B,江苏省,南京市
1202,工商管理,管理学,10385,华侨大学,B,福建省,泉州市
1202,工商管理,管理学,10423,中国海洋大学,B,山东省,青岛市
1202,工商管理,管理学,10536,长沙理工大学,B,湖南省,长沙市
1202,工商管理,管理学,10589,海南大学,B,海南省,海口市
1202,工商管理,管理学,10673,云南大学,B,云南省,昆明市
1202,工商管理,管理学,10689,云南财经大学,B,云南省,昆明市
1202,工商管理,管理学,10730,兰州大学,B,甘肃省,兰州市
1202,工商管理,管理学,11287,南京审计大学,B,江苏省,南京市
1202,工商管理,管理学,11482,浙江财经大学,B,浙江省,杭州市
1202,工商管理,管理学,10013,北京邮电大学,B-,北京市,北京市
1202,工商管理,管理学,10019,中国农业大学,B-,北京市,北京市
1202,工商管理,管理学,10139,内蒙古财经大学,B-,内蒙古自治区,呼和浩特市
1202,工商管理,管理学,10207,吉林财经大学,B-,吉林省,长春市
1202,工商管理,管理学,10251,华东理工大学,B-,上海市,上海市
1202,工商管理,管理学,10271,上海外国语大学,B-,上海市,上海市
1202,工商管理,管理学,10273,上海对外经贸大学,B-,上海市,上海市
1202,工商管理,管理学,10280,上海大学,B-,上海市,上海市
1202,工商管理,管理学,10290,中国矿业大学,B-,江苏省,徐州市
1202,工商管理,管理学,10336,杭州电子科技大学,B-,浙江省,杭州市
1202,工商管理,管理学,10345,浙江师范大学,B-,浙江省,金华市
1202,工商管理,管理学,10378,安徽财经大学,B-,安徽省,蚌埠市
1202,工商管理,管理学,10475,河南大学,B-,河南省,开封市
1202,工商管理,管理学,10484,河南财经政法大学,B-,河南省,郑州市
1202,工商管理,管理学,10491,中国地质大学,B-,,
1202,工商管理,管理学,10497,武汉理工大学,B-,湖北省,武汉市
1202,工商管理,管理学,10590,深圳大学,B-,广东省,深圳市
1202,工商管理,管理学,10592,广东财经大学,B-,广东省,广州市
1202,工商管理,管理学,10699,西北工业大学,B-,陕西省,西安市
1202,工商管理,管理学,10700,西安理工大学,B-,陕西省,西安市
1202,工商管理,管理学,10766,新疆财经大学,B-,新疆维吾尔自治区,乌鲁木齐市
1202,工商管理,管理学,11660,重庆理工大学,B-,重庆市,重庆市
1202,工商管理,管理学,11799,重庆工商大学,B-,重庆市,重庆市
1202,工商管理,管理学,11846,广东外语外贸大学,B-,广东省,广州市
1202,工商管理,管理学,10009,北方工业大学,C+,北京市,北京市
1202,工商管理,管理学,10010,北京化工大学,C+,北京市,北京市
1202,工商管理,管理学,10037,北京物资学院,C+,北京市,北京市
1202,工商管理,管理学,10052,中央民族大学,C+,北京市,北京市
1202,工商管理,管理学,10151,大连海事大学,C+,辽宁省,大连市
1202,工商管理,管理学,10217,哈尔滨工程大学,C+,黑龙江省,哈尔滨市
1202,工商管理,管理学,10288,南京理工大学,C+,江苏省,南京市
1202,工商管理,管理学,10295,江南大学,C+,江苏省,无锡市
1202,工商管理,管理学,10405,东华理工大学,C+,江西省,抚州市
1202,工商管理,管理学,10427,济南大学,C+,山东省,济南市
1202,工商管理,管理学,10459,郑州大学,C+,河南省,郑州市
1202,工商管理,管理学,10500,湖北工业大学,C+,湖北省,武汉市
1202,工商管理,管理学,10512,湖北大学,C+,湖北省,武汉市
1202,工商管理,管理学,10524,中南民族大学,C+,湖北省,武汉市
1202,工商管理,管理学,10593,广西大学,C+,广西壮族自治区,南宁市
1202,工商管理,管理学,10635,西南大学,C+,重庆市,重庆市
1202,工商管理,管理学,10671,贵州财经大学,C+,贵州省,贵阳市
1202,工商管理,管理学,10759,石河子大学,C+,新疆维吾尔自治区,石河子市
1202,工商管理,管理学,10856,上海工程技术大学,C+,上海市,上海市
1202,工商管理,管理学,11078,广州大学,C+,广东省,广州市
1202,工商管理,管理学,11414,中国石油大学,C+,,
1202,工商管理,管理学,11417,北京联合大学,C+,北京市,北京市
1202,工商管理,管理学,11560,西安财经学院,C+,陕西省,西安市
