学科代码,学科名称,学科门类,学校代码,学校名称,评估等级
0823,交通运输工程,工学,10016,北京建筑大学,C
0823,交通运输工程,工学,10141,大连理工大学,C
0823,交通运输工程,工学,10150,大连交通大学,C
0823,交通运输工程,工学,10532,湖南大学,C
0823,交通运输工程,工学,10558,中山大学,C
0823,交通运输工程,工学,10003,清华大学,C-
0823,交通运输工程,工学,10252,上海理工大学,C-
0823,交通运输工程,工学,10294,河海大学,C-
0823,交通运输工程,工学,10298,南京林业大学,C-
0823,交通运输工程,工学,10674,昆明理工大学,C-
0824,船舶与海洋工程,工学,10217,哈尔滨工程大学,A+
0824,船舶与海洋工程,工学,10248,上海交通大学,A+
0824,船舶与海洋工程,工学,91016,海军工程大学,B+
0824,船舶与海洋工程,工学,10056,天津大学,B
0824,船舶与海洋工程,工学,10151,大连海事大学,B
0824,船舶与海洋工程,工学,10497,武汉理工大学,B-
0824,船舶与海洋工程,工学,10699,西北工业大学,B-
0824,船舶与海洋工程,工学,10141,大连理工大学,C+
0824,船舶与海洋工程,工学,10487,华中科技大学,C+
0824,船舶与海洋工程,工学,10289,江苏科技大学,C
0824,船舶与海洋工程,工学,10254,上海海事大学,C-
0824,船舶与海洋工程,工学,10335,浙江大学,C-
0825,航空宇航科学与技术,工学,10006,北京航空航天大学,A+
0825,航空宇航科学与技术,工学,10699,西北工业大学,A+
0825,航空宇航科学与技术,工学,10213,哈尔滨工业大学,B+
0825,航空宇航科学与技术,工学,10287,南京航空航天大学,B+
0825,航空宇航科学与技术,工学,91002,国防科技大学,B+
0825,航空宇航科学与技术,工学,10007,北京理工大学,B
0825,航空宇航科学与技术,工学,91024,空军工程大学,B
0825,航空宇航科学与技术,工学,10003,清华大学,B-
0825,航空宇航科学与技术,工学,10143,沈阳航空航天大学,B-
0825,航空宇航科学与技术,工学,91019,海军航空大学,B-
0825,航空宇航科学与技术,工学,10248,上海交通大学,C+
0825,航空宇航科学与技术,工学,90059,火箭军工程大学,C+
0825,航空宇航科学与技术,工学,10288,南京理工大学,C
0825,航空宇航科学与技术,工学,10698,西安交通大学,C
0825,航空宇航科学与技术,工学,91036,航天工程大学,C
0825,航空宇航科学与技术,工学,10059,中国民航大学,C-
0825,航空宇航科学与技术,工学,10335,浙江大学,C-
0826,兵器科学与技术,工学,10007,北京理工大学,A+
0826,兵器科学与技术,工学,10288,南京理工大学,A+
0826,兵器科学与技术,工学,10699,西北工业大学,B
0826,兵器科学与技术,工学,90059,火箭军工程大学,B-
0826,兵器科学与技术,工学,91024,空军工程大学,B-
0826,兵器科学与技术,工学,91004,陆军工程大学,C+
0826,兵器科学与技术,工学,91036,航天工程大学,C
0826,兵器科学与技术,工学,10110,中北大学,C-
0826,兵器科学与技术,工学,91016,海军工程大学,C-
0827,核科学与技术,工学,10003,清华大学,A+
0827,核科学与技术,工学,10358,中国科学技术大学,A+
0827,核科学与技术,工学,10001,北京大学,B+
0827,核科学与技术,工学,10217,哈尔滨工程大学,B+
0827,核科学与技术,工学,10698,西安交通大学,B+
0827,核科学与技术,工学,10248,上海交通大学,B
0827,核科学与技术,工学,10555,南华大学,B-
0827,核科学与技术,工学,10610,四川大学,B-
0827,核科学与技术,工学,10730,兰州大学,C+
0827,核科学与技术,工学,91016,海军工程大学,C+
0827,核科学与技术,工学,10027,北京师范大学,C
0827,核科学与技术,工学,10405,东华理工大学,C
0827,核科学与技术,工学,10287,南京航空航天大学,C-
0827,核科学与技术,工学,10616,成都理工大学,C-
0828,农业工程,工学,10019,中国农业大学,A+
0828,农业工程,工学,10335,浙江大学,A+
0828,农业工程,工学,10299,江苏大学,A-
0828,农业工程,工学,10183,吉林大学,B+
0828,农业工程,工学,10224,东北农业大学,B+
0828,农业工程,工学,10564,华南农业大学,B+
0828,农业工程,工学,10712,西北农林科技大学,B+
0828,农业工程,工学,10294,河海大学,B
0828,农业工程,工学,10307,南京农业大学,B
0828,农业工程,工学,10466,河南农业大学,B
0828,农业工程,工学,10504,华中农业大学,B
0828,农业工程,工学,10129,内蒙古农业大学,B-
0828,农业工程,工学,10157,沈阳农业大学,B-
0828,农业工程,工学,10759,石河子大学,B-
0828,农业工程,工学,10223,黑龙江八一农垦大学,C+
0828,农业工程,工学,10433,山东理工大学,C+
0828,农业工程,工学,10635,西南大学,C+
0828,农业工程,工学,10681,云南师范大学,C+
0828,农业工程,工学,10086,河北农业大学,C
0828,农业工程,工学,10435,青岛农业大学,C
0828,农业工程,工学,10733,甘肃农业大学,C
0828,农业工程,工学,11117,扬州大学,C
0828,农业工程,工学,10078,华北水利水电大学,C-
0828,农业工程,工学,10676,云南农业大学,C-
0828,农业工程,工学,10700,西安理工大学,C-
0829,林业工程,工学,10225,东北林业大学,A+
0829,林业工程,工学,10298,南京林业大学,A+
0829,林业工程,工学,10022,北京林业大学,B
0829,林业工程,工学,10389,福建农林大学,B-
0829,林业工程,工学,10538,中南林业科技大学,B-
0829,林业工程,工学,10341,浙江农林大学,C+
0829,林业工程,工学,10677,西南林业大学,C
0829,林业工程,工学,10129,内蒙古农业大学,C-
0829,林业工程,工学,10201,北华大学,C-
0830,环境科学与工程,工学,10003,清华大学,A+
0830,环境科学与工程,工学,10213,哈尔滨工业大学,A+
0830,环境科学与工程,工学,10247,同济大学,A+
0830,环境科学与工程,工学,10001,北京大学,A
0830,环境科学与工程,工学,10027,北京师范大学,A
0830,环境科学与工程,工学,10284,南京大学,A
0830,环境科学与工程,工学,10335,浙江大学,A
0830,环境科学与工程,工学,10005,北京工业大学,A-
0830,环境科学与工程,工学,10055,南开大学,A-
0830,环境科学与工程,工学,10056,天津大学,A-
0830,环境科学与工程,工学,10141,大连理工大学,A-
0830,环境科学与工程,工学,10248,上海交通大学,A-
0830,环境科学与工程,工学,10294,河海大学,A-
0830,环境科学与工程,工学,10358,中国科学技术大学,A-
0830,环境科学与工程,工学,10561,华南理工大学,A-
0830,环境科学与工程,工学,10008,北京科技大学,B+
0830,环境科学与工程,工学,10246,复旦大学,B+
0830,环境科学与工程,工学,10251,华东理工大学,B+
0830,环境科学与工程,工学,10286,东南大学,B+
0830,环境科学与工程,工学,10384,厦门大学,B+
0830,环境科学与工程,工学,10422,山东大学,B+
0830,环境科学与工程,工学,10423,中国海洋大学,B+
0830,环境科学与工程,工学,10486,武汉大学,B+
0830,环境科学与工程,工学,10487,华中科技大学,B+
0830,环境科学与工程,工学,10491,中国地质大学,B+
0830,环境科学与工程,工学,10532,湖南大学,B+
0830,环境科学与工程,工学,10558,中山大学,B+
0830,环境科学与工程,工学,10610,四川大学,B+
0830,环境科学与工程,工学,10611,重庆大学,B+
0830,环境科学与工程,工学,10674,昆明理工大学,B+
0830,环境科学与工程,工学,10703,西安建筑科技大学,B+
0830,环境科学与工程,工学,10010,北京化工大学,B
0830,环境科学与工程,工学,10019,中国农业大学,B
0830,环境科学与工程,工学,10108,山西大学,B
0830,环境科学与工程,工学,10151,大连海事大学,B
0830,环境科学与工程,工学,10183,吉林大学,B
0830,环境科学与工程,工学,10255,东华大学,B
0830,环境科学与工程,工学,10269,华东师范大学,B
0830,环境科学与工程,工学,10280,上海大学,B
0830,环境科学与工程,工学,10288,南京理工大学,B
0830,环境科学与工程,工学,10290,中国矿业大学,B
0830,环境科学与工程,工学,10299,江苏大学,B
0830,环境科学与工程,工学,10337,浙江工业大学,B
0830,环境科学与工程,工学,10497,武汉理工大学,B
0830,环境科学与工程,工学,10596,桂林理工大学,B
0830,环境科学与工程,工学,10732,兰州交通大学,B
0830,环境科学与工程,工学,10006,北京航空航天大学,B-
0830,环境科学与工程,工学,10022,北京林业大学,B-
0830,环境科学与工程,工学,10079,华北电力大学,B-
0830,环境科学与工程,工学,10112,太原理工大学,B-
0830,环境科学与工程,工学,10270,上海师范大学,B-
0830,环境科学与工程,工学,10295,江南大学,B-
0830,环境科学与工程,工学,10300,南京信息工程大学,B-
0830,环境科学与工程,工学,10403,南昌大学,B-
0830,环境科学与工程,工学,10406,南昌航空大学,B-
0830,环境科学与工程,工学,10476,河南师范大学,B-
0830,环境科学与工程,工学,10533,中南大学,B-
0830,环境科学与工程,工学,10619,西南科技大学,B-
0830,环境科学与工程,工学,10698,西安交通大学,B-
0830,环境科学与工程,工学,10700,西安理工大学,B-
0830,环境科学与工程,工学,10710,长安大学,B-
0830,环境科学与工程,工学,10712,西北农林科技大学,B-
0830,环境科学与工程,工学,11414,中国石油大学,B-
0830,环境科学与工程,工学,10002,中国人民大学,C+
0830,环境科学与工程,工学,10016,北京建筑大学,C+
0830,环境科学与工程,工学,10058,天津工业大学,C+
0830,环境科学与工程,工学,10145,东北大学,C+
0830,环境科学与工程,工学,10291,南京工业大学,C+
0830,环境科学与工程,工学,10307,南京农业大学,C+
0830,环境科学与工程,工学,10332,苏州科技大学,C+
0830,环境科学与工程,工学,10359,合肥工业大学,C+
0830,环境科学与工程,工学,10361,安徽理工大学,C+
0830,环境科学与工程,工学,10427,济南大学,C+
0830,环境科学与工程,工学,10559,暨南大学,C+
0830,环境科学与工程,工学,10730,兰州大学,C+
0830,环境科学与工程,工学,11799,重庆工商大学,C+
0830,环境科学与工程,工学,11845,广东工业大学,C+
0830,环境科学与工程,工学,10004,北京交通大学,C
0830,环境科学与工程,工学,10011,北京工商大学,C
0830,环境科学与工程,工学,10082,河北科技大学,C
0830,环境科学与工程,工学,10252,上海理工大学,C
0830,环境科学与工程,工学,10292,常州大学,C
0830,环境科学与工程,工学,10298,南京林业大学,C
0830,环境科学与工程,工学,10353,浙江工商大学,C
0830,环境科学与工程,工学,10386,福州大学,C
0830,环境科学与工程,工学,10429,青岛理工大学,C
0830,环境科学与工程,工学,10459,郑州大学,C
0830,环境科学与工程,工学,10495,武汉纺织大学,C
0830,环境科学与工程,工学,10504,华中农业大学,C
0830,环境科学与工程,工学,10530,湘潭大学,C
0830,环境科学与工程,工学,10593,广西大学,C
0830,环境科学与工程,工学,10613,西南交通大学,C
0830,环境科学与工程,工学,11035,沈阳大学,C
0830,环境科学与工程,工学,10057,天津科技大学,C-
0830,环境科学与工程,工学,10126,内蒙古大学,C-
0830,环境科学与工程,工学,10150,大连交通大学,C-
0830,环境科学与工程,工学,10191,吉林建筑大学,C-
0830,环境科学与工程,工学,10216,燕山大学,C-
0830,环境科学与工程,工学,10240,哈尔滨商业大学,C-
0830,环境科学与工程,工学,10264,上海海洋大学,C-
0830,环境科学与工程,工学,10357,安徽大学,C-
0830,环境科学与工程,工学,10394,福建师范大学,C-
0830,环境科学与工程,工学,10426,青岛科技大学,C-
0830,环境科学与工程,工学,10538,中南林业科技大学,C-
0830,环境科学与工程,工学,10564,华南农业大学,C-
0830,环境科学与工程,工学,10602,广西师范大学,C-
0830,环境科学与工程,工学,10635,西南大学,C-
0830,环境科学与工程,工学,10697,西北大学,C-
0830,环境科学与工程,工学,10708,陕西科技大学,C-
0830,环境科学与工程,工学,11065,青岛大学,C-
0830,环境科学与工程,工学,11078,广州大学,C-
0831,生物医学工程,工学,10286,东南大学,A+
0831,生物医学工程,工学,10487,华中科技大学,A+
0831,生物医学工程,工学,10248,上海交通大学,A
0831,生物医学工程,工学,10003,清华大学,A-
0831,生物医学工程,工学,10006,北京航空航天大学,A-
0831,生物医学工程,工学,10335,浙江大学,A-
0831,生物医学工程,工学,10610,四川大学,A-
0831,生物医学工程,工学,10001,北京大学,B+
0831,生物医学工程,工学,10056,天津大学,B+
0831,生物医学工程,工学,10246,复旦大学,B+
0831,生物医学工程,工学,10561,华南理工大学,B+
0831,生物医学工程,工学,10611,重庆大学,B+
0831,生物医学工程,工学,10614,电子科技大学,B+
0831,生物医学工程,工学,10698,西安交通大学,B+
0831,生物医学工程,工学,10005,北京工业大学,B
0831,生物医学工程,工学,10007,北京理工大学,B
0831,生物医学工程,工学,10213,哈尔滨工业大学,B
0831,生物医学工程,工学,10252,上海理工大学,B
0831,生物医学工程,工学,10590,深圳大学,B
0831,生物医学工程,工学,12121,南方医科大学,B
0831,生物医学工程,工学,91030,空军军医大学,B
0831,生物医学工程,工学,10025,首都医科大学,B-
0831,生物医学工程,工学,10141,大连理工大学,B-
0831,生物医学工程,工学,10145,东北大学,B-
0831,生物医学工程,工学,10226,哈尔滨医科大学,B-
0831,生物医学工程,工学,10247,同济大学,B-
0831,生物医学工程,工学,10358,中国科学技术大学,B-
0831,生物医学工程,工学,10558,中山大学,B-
0831,生物医学工程,工学,10559,暨南大学,B-
0831,生物医学工程,工学,10062,天津医科大学,C+
0831,生物医学工程,工学,10284,南京大学,C+
0831,生物医学工程,工学,10343,温州医科大学,C+
0831,生物医学工程,工学,10422,山东大学,C+
0831,生物医学工程,工学,10699,西北工业大学,C+
